Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Services.Tenure in Months,Services.Offer,Services.Internet Type,Services.Premium Tech Support,Services.Streaming TV,Services.Streaming Movies,Services.Contract,Services.Payment Method,Services.Monthly Charge,Services.Total Charges,Services.Total Revenue,Status.Satisfaction Score,Status.Churn Value,Status.Churn Score,Status.CLTV,Age Group,Tenure Group
1,30,0,0,1,0,0,64,0,1,1,1,0,2,2,69.25,4447.75,6095.11,4,0,25,4226,0,1
0,64,0,0,1,0,0,72,0,3,0,0,0,2,0,24.65,1830.05,3588.29,5,0,66,5065,3,1
1,62,0,0,0,0,0,30,3,2,0,0,0,1,0,90.4,2820.65,3036.35,4,0,78,3171,3,2
0,56,0,0,1,0,0,49,0,2,0,1,1,0,2,100.85,4847.35,7043.04,3,0,53,5417,2,1
1,21,1,0,1,0,0,61,0,0,1,0,1,2,1,75.35,4729.3,6486.1,4,0,35,6466,0,1
1,54,0,0,1,1,1,47,0,2,0,1,0,0,0,87.2,4017.45,4068.68,3,0,76,3760,2,2
1,64,0,0,0,0,0,20,4,1,0,0,1,0,1,64.4,1398.6,1650.6,3,0,80,2120,3,0
0,43,0,0,1,1,2,70,0,3,0,0,0,2,0,24.7,1685.9,3809.0,4,0,59,5907,1,1
1,58,0,0,0,1,1,54,0,2,1,1,1,1,0,105.85,5826.65,6966.87,4,0,35,5915,2,1
1,39,0,0,0,0,0,13,4,3,0,0,0,1,2,19.45,270.2,560.23,5,0,37,3799,1,0
0,25,1,0,1,1,2,3,5,1,0,1,0,0,1,58.7,168.6,203.01,3,0,52,3654,0,3
1,43,0,0,0,0,0,25,3,3,0,0,0,0,2,20.15,536.35,977.35,5,0,58,3848,1,2
1,58,0,0,0,0,0,30,0,1,0,0,1,0,2,64.5,1888.45,1967.65,3,0,48,5039,2,2
0,20,1,0,1,0,0,21,4,1,0,0,0,0,0,28.5,629.35,629.35,4,0,77,3766,0,0
0,63,0,0,1,1,1,45,0,2,0,1,1,0,0,105.15,4730.9,6867.5,4,0,22,5915,3,2
0,60,0,0,1,1,3,24,0,2,0,0,0,1,0,83.15,2033.05,3027.85,5,0,53,2404,2,0
0,60,0,0,1,0,0,56,0,2,1,1,1,2,0,103.2,5744.35,6311.63,5,0,34,4534,2,1
1,62,0,0,0,0,0,1,5,3,0,0,0,0,0,19.45,19.45,66.04,3,0,64,5820,3,3
0,39,0,0,1,0,0,72,0,1,1,1,1,2,1,85.9,6110.75,6893.39,4,0,72,6361,1,1
0,57,0,0,0,0,0,47,0,3,0,0,0,2,1,20.15,1046.2,1210.23,3,0,74,2618,2,2
1,22,1,0,0,0,0,2,5,1,0,0,0,0,1,50.3,92.75,129.99,5,0,33,5870,0,3
0,49,0,0,1,0,0,2,5,2,1,0,0,0,0,80.15,194.55,247.71,3,0,26,5251,2,3
0,26,1,0,1,0,0,12,4,0,0,0,0,0,0,51.25,612.1,1174.66,3,0,57,3097,0,3
1,61,0,0,1,1,1,69,0,2,1,1,1,2,1,95.2,6671.7,7501.08,4,0,34,6166,3,1
1,47,0,0,1,0,0,64,0,0,1,1,0,2,0,76.1,4818.8,5240.56,4,0,26,4222,2,1
1,56,0,0,1,1,3,62,0,2,1,1,1,2,0,115.55,7159.05,9679.97,3,0,25,6349,2,1
1,23,1,0,1,1,2,63,0,3,0,0,0,2,1,24.65,1574.5,3396.46,4,0,40,4392,0,1
0,34,0,0,0,0,0,53,0,1,1,1,0,1,0,53.6,2879.2,2879.2,3,0,28,5183,1,1
1,20,1,0,1,1,1,5,0,3,0,0,0,0,1,19.45,86.05,126.25,3,0,79,4573,0,3
0,32,0,0,1,1,3,62,0,2,0,1,1,2,0,101.15,6638.35,8444.03,3,0,36,5735,1,1
0,28,1,0,1,0,0,55,0,1,1,0,0,2,1,56.8,3112.05,3241.85,4,0,33,4702,0,1
0,25,1,0,1,1,2,72,0,3,0,0,0,2,1,20.1,1326.25,2913.85,4,0,41,4603,0,1
1,59,0,0,1,0,0,36,0,1,1,1,1,1,1,60.7,2234.55,2234.55,3,0,69,3671,2,2
1,47,0,0,1,0,0,25,0,3,0,0,0,1,0,20.95,495.15,1122.15,4,0,77,5682,2,2
0,44,0,0,0,0,0,36,0,3,0,0,0,1,0,19.25,679.8,2474.4,3,0,79,4904,1,2
1,55,0,0,0,0,0,1,0,0,0,1,1,0,1,62.8,62.8,104.99,5,0,36,2438,2,3
0,25,1,0,1,0,0,72,0,2,0,1,1,2,0,105.5,7544.0,9125.12,3,0,62,5551,0,1
1,50,0,0,1,1,1,59,0,3,0,0,0,2,1,19.85,1188.25,3618.46,3,0,59,6144,2,1
0,54,0,0,0,0,0,1,0,1,1,1,1,1,1,74.1,74.1,110.15,5,0,23,2900,2,3
0,62,0,0,1,1,2,30,0,2,1,1,1,0,0,107.5,3242.5,3979.3,4,0,51,3094,3,2
1,42,0,0,0,0,0,64,0,3,0,0,0,2,1,19.55,1240.15,3733.59,3,0,27,6036,1,1
1,20,1,0,0,0,0,63,0,0,1,0,0,1,0,68.8,4111.35,6528.66,3,0,40,5082,0,1
0,60,0,0,0,0,0,62,0,1,1,1,1,2,0,84.5,5193.2,5568.3,4,0,61,5466,2,1
1,19,1,0,1,1,1,67,0,2,1,1,1,2,0,111.2,7530.8,10275.12,4,0,71,6060,0,1
0,37,0,0,1,0,0,70,0,1,1,1,1,2,0,80.6,5460.2,8526.9,3,0,68,5880,1,1
0,50,0,0,0,0,0,5,0,2,0,0,0,0,0,75.6,402.5,509.0,3,0,27,3469,2,3
0,42,0,0,1,0,0,24,0,1,0,1,1,1,0,57.6,1367.75,1367.75,4,0,70,5623,1,0
1,55,0,0,1,0,0,72,0,2,1,1,1,2,1,110.6,7962.2,8273.24,3,0,64,5444,2,1
0,26,1,0,1,0,0,66,0,0,1,0,0,2,1,58.2,3810.8,5412.62,3,0,79,5313,0,1
0,41,0,0,1,0,0,45,0,0,1,1,1,2,1,81.0,3533.6,4704.05,3,0,56,2934,1,2
0,47,0,0,1,1,3,69,0,3,0,0,0,2,0,19.7,1396.9,4045.81,5,0,76,4131,2,1
0,57,0,0,0,0,0,28,0,0,0,1,0,0,0,59.55,1646.45,2737.61,3,0,37,3354,2,2
0,48,0,0,0,0,0,36,0,0,1,0,1,1,1,75.55,2680.15,3932.15,4,0,22,3235,2,2
1,32,0,0,1,0,0,42,0,1,0,0,1,1,1,45.1,2049.05,2049.05,4,0,71,3844,1,2
1,50,0,0,0,0,0,48,2,1,1,0,1,1,0,70.95,3629.2,5777.68,3,0,56,2667,2,2
0,32,0,0,1,1,1,11,4,3,0,0,0,2,1,20.9,202.3,230.02,5,0,63,5359,1,3
1,47,0,0,0,0,0,7,0,3,0,0,0,0,1,19.95,147.5,244.52,3,0,38,3331,2,3
0,27,1,0,0,0,0,3,0,3,0,0,0,0,1,24.6,86.35,165.34,4,0,56,5756,0,3
1,47,0,0,0,0,0,8,0,1,0,0,1,0,0,66.7,579.0,908.04,3,0,35,4490,2,3
1,42,0,0,1,1,3,32,0,2,0,0,1,1,1,94.8,3131.55,4559.39,4,0,52,5288,1,2
1,35,0,0,1,0,0,60,2,1,1,0,0,1,0,65.85,3928.3,6542.5,3,0,48,4053,1,1
0,21,1,0,1,0,0,10,4,3,0,0,0,0,0,19.95,187.75,683.75,4,0,54,3831,0,3
0,33,0,0,1,0,0,71,0,3,0,0,0,2,0,24.65,1710.15,4789.42,4,0,42,4015,1,1
0,61,0,0,1,0,0,43,2,0,1,1,0,1,0,51.25,2151.6,2151.6,3,0,43,5656,3,2
0,47,0,0,1,0,0,23,4,0,1,0,0,0,0,54.25,1221.55,2116.94,5,0,49,5140,2,0
0,28,1,0,1,0,0,72,0,3,0,0,0,2,0,19.4,1496.45,2423.09,3,0,79,5398,0,1
1,56,0,0,1,0,0,22,4,1,1,0,0,1,1,56.25,1292.2,1561.16,4,0,28,3733,2,0
0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,25.15,25.15,25.15,5,0,45,3513,0,3
1,57,0,0,0,0,0,69,0,3,0,0,0,2,0,23.95,1713.1,3247.66,3,0,31,6059,2,1
1,45,0,0,0,0,0,50,2,1,1,0,0,1,1,35.4,1748.9,1748.9,3,0,36,5052,1,1
0,22,1,0,1,0,0,15,0,2,0,0,0,0,0,75.35,1114.55,1565.9,5,0,67,4891,0,0
1,56,0,0,0,0,0,31,0,3,0,0,0,2,0,20.4,609.1,1402.08,3,0,29,5363,2,2
0,64,0,0,1,0,0,10,0,1,1,1,0,2,1,56.05,560.5,560.5,4,0,30,4740,3,3
0,55,0,0,0,0,0,8,0,3,0,0,0,2,1,20.0,141.6,329.28,3,0,71,3087,2,3
1,20,1,0,1,0,0,64,2,1,0,1,1,1,1,73.05,4688.65,6393.61,3,0,28,4515,0,1
0,27,1,0,1,0,0,28,0,3,0,0,0,0,1,20.5,563.05,1748.29,4,0,41,5145,0,2
0,39,0,0,1,0,0,57,2,2,0,1,1,1,1,100.75,5985.0,6197.04,3,0,31,6354,1,1
1,58,0,0,0,0,0,19,0,3,0,0,0,2,1,19.95,373.5,736.4,4,0,50,2831,2,0
0,21,1,0,1,0,0,51,2,1,0,1,1,0,0,49.65,2553.35,2553.35,3,0,30,5528,0,1
0,51,0,0,1,0,0,67,0,0,0,0,0,2,1,65.65,4322.85,5852.46,3,0,20,5441,2,1
1,43,0,0,1,1,2,11,0,3,0,0,0,0,0,20.45,250.8,434.17,5,0,28,2606,1,3
1,38,0,0,1,0,0,72,0,0,1,1,1,2,0,60.95,4549.05,4549.05,4,0,21,4147,1,1
1,59,0,0,1,0,0,66,1,3,0,0,0,1,0,20.35,1359.5,4331.48,5,0,22,4845,2,1
0,43,0,0,0,0,0,9,0,3,0,0,0,0,0,19.5,178.85,601.31,4,0,64,4283,1,3
0,59,0,0,0,0,0,9,0,2,0,0,0,0,1,75.2,633.85,717.28,5,0,68,5841,2,3
1,28,1,0,1,0,0,48,2,2,0,1,1,0,0,111.45,5315.1,6388.38,3,0,74,2319,0,2
1,23,1,0,0,0,0,10,0,2,0,0,0,0,1,70.15,735.5,778.4,3,0,78,3963,0,3
0,47,0,0,1,0,0,72,1,1,1,1,1,2,0,92.0,6474.4,9701.28,3,0,42,6434,2,1
0,63,0,0,1,0,0,51,2,1,1,1,1,2,1,85.5,4421.95,6152.38,3,0,43,6261,3,1
1,41,0,0,0,0,0,54,2,2,1,0,0,1,0,84.4,4484.05,6139.69,3,0,31,4154,1,1
0,38,0,0,0,0,0,33,0,1,0,0,0,0,1,60.9,2033.85,2551.62,4,0,36,3009,1,2
0,62,0,0,0,0,0,27,0,3,0,0,0,2,0,20.25,538.2,1503.99,3,0,79,5250,3,2
1,53,0,0,0,0,0,23,0,2,0,1,1,0,1,95.3,2192.9,3301.73,3,0,68,5029,2,0
1,63,0,0,0,1,2,1,0,3,0,0,0,0,1,19.85,19.85,48.95,3,0,75,4840,3,3
1,63,0,0,1,0,0,45,2,0,1,1,1,2,1,84.35,3858.05,5244.05,3,0,35,3403,3,2
0,35,0,0,1,1,1,39,0,3,0,0,0,2,0,19.85,854.8,2125.03,5,0,72,3032,1,2
1,40,0,0,1,0,0,72,1,0,1,1,0,2,0,82.3,5815.15,9302.83,3,0,60,4162,1,1
0,44,0,0,1,1,1,58,2,1,0,1,0,0,0,66.8,3970.4,6528.2,5,0,70,6433,1,1
0,62,0,0,0,0,0,70,1,1,1,0,0,2,0,44.6,3058.15,3058.15,3,0,26,4442,3,1
1,41,0,0,1,1,1,61,2,2,1,1,1,1,0,98.45,6145.2,8680.97,3,0,64,4000,1,1
1,37,0,0,0,0,0,2,5,2,0,0,0,0,1,70.7,129.2,144.64,4,0,38,2388,1,3
0,39,0,0,1,0,0,46,2,3,0,0,0,1,1,24.95,1165.9,1377.5,3,0,58,3979,1,2
0,43,0,0,0,0,0,48,2,2,1,1,1,2,1,102.5,4904.25,5818.17,3,0,75,3262,1,2
1,35,0,0,0,0,0,64,2,1,1,1,1,2,1,86.55,5632.55,6553.51,4,0,57,4934,1,1
1,53,0,0,1,1,3,72,1,3,0,0,0,2,0,24.3,1643.25,3113.49,4,0,43,5160,2,1
0,51,0,0,1,1,3,12,0,1,0,1,0,0,1,58.35,740.55,836.19,4,0,29,5068,2,3
0,29,1,0,1,0,0,72,1,1,0,0,1,2,1,68.75,4888.2,5775.24,3,0,52,4505,0,1
1,62,0,0,1,0,0,29,0,2,0,0,0,0,0,85.8,2440.25,3735.75,3,0,70,2568,3,2
1,21,1,0,1,0,0,33,0,3,0,0,0,1,1,20.1,620.55,2249.76,5,0,59,3636,0,2
0,47,0,0,0,0,0,1,0,3,0,0,0,0,1,20.35,20.35,64.44,3,0,72,5774,2,3
0,42,0,0,1,1,3,62,2,2,1,1,1,1,0,110.8,6840.95,7662.45,4,0,49,4306,1,1
0,24,1,0,0,0,0,4,5,2,0,0,1,0,1,82.85,319.6,398.96,3,0,80,3154,0,3
0,44,0,0,0,0,0,24,0,2,1,0,0,0,0,84.35,1938.05,2557.49,3,0,31,2198,1,0
0,56,0,0,1,0,0,14,0,3,0,0,0,1,2,19.55,294.5,560.92,3,0,47,5620,2,0
1,38,0,0,0,1,3,3,5,3,0,0,0,0,2,19.95,58.3,73.75,5,0,77,4430,1,3
1,40,0,0,0,0,0,8,5,0,0,1,1,0,0,66.25,546.45,752.21,5,0,60,3026,1,3
0,38,0,0,0,0,0,35,0,3,0,0,0,2,0,23.3,797.1,1025.3,3,0,78,2416,1,2
1,64,0,0,0,1,3,66,1,3,0,0,0,2,1,25.3,1673.8,3245.26,4,0,56,6019,3,1
1,46,0,0,0,0,0,8,0,0,1,0,1,2,2,44.55,343.45,343.45,3,0,66,5489,2,3
0,19,1,0,1,0,0,71,1,2,0,1,1,1,1,104.1,7412.25,7723.94,4,0,45,4695,0,1
0,59,0,0,1,1,3,43,2,2,0,0,1,0,0,92.55,4039.0,5221.07,3,0,37,3853,2,2
1,35,0,0,1,1,2,65,2,2,1,0,0,2,1,94.55,6078.75,7348.2,4,0,36,4603,1,1
1,27,1,0,0,0,0,35,0,2,1,1,0,0,0,95.5,3418.2,5014.9,3,0,27,3715,0,2
1,51,0,0,0,0,0,64,2,2,0,1,1,1,1,100.3,6603.8,7240.6,5,0,77,4986,2,1
0,58,0,0,1,0,0,58,2,0,1,1,1,2,1,55.5,3166.9,3166.9,3,0,69,4080,2,1
1,38,0,0,1,1,3,67,1,2,0,0,1,0,0,89.55,6373.1,6785.15,4,0,45,6111,1,1
1,59,0,0,1,1,3,63,0,3,0,0,0,2,2,19.15,1177.05,3073.35,5,0,38,6373,2,1
0,22,1,0,1,0,0,60,0,2,0,1,1,0,0,99.8,5985.75,8054.55,4,0,38,6213,0,1
0,56,0,0,1,1,2,70,1,2,1,1,1,2,1,113.05,7869.05,10196.55,5,0,54,4203,2,1
0,32,0,0,0,0,0,48,0,3,0,0,0,1,2,19.95,936.7,1377.82,3,0,21,3396,1,2
1,63,0,0,1,0,0,12,0,1,1,1,1,0,0,74.15,741.4,1334.08,4,0,52,5426,3,3
1,43,0,0,1,1,3,45,0,3,0,0,0,2,2,24.45,1088.25,3217.2,5,0,57,3586,1,2
0,21,1,0,0,0,0,23,0,3,0,0,0,1,1,24.8,615.35,1622.06,3,0,46,4402,0,0
0,64,0,0,1,0,0,43,0,1,1,1,0,1,0,64.85,2908.2,3466.34,3,0,72,4000,3,2
1,49,0,0,0,0,0,35,0,3,0,0,0,0,0,20.75,739.9,1367.1,3,0,75,5876,2,2
1,47,0,0,1,0,0,9,5,1,1,1,0,0,2,68.95,593.85,905.61,3,0,29,2452,2,3
1,61,0,0,0,0,0,27,0,0,0,0,0,0,2,49.0,1291.35,1363.98,3,0,51,5428,3,2
0,61,0,0,0,0,0,40,0,0,0,0,0,1,1,50.25,2023.55,2954.75,5,0,25,2449,3,2
1,26,1,0,1,0,0,8,5,3,0,0,0,1,1,19.9,153.95,541.07,5,0,29,3152,0,3
0,31,0,0,1,1,2,52,0,2,0,1,1,1,0,100.3,5244.45,5659.93,3,0,29,4811,1,1
1,34,0,0,1,0,0,3,5,0,1,0,0,0,2,55.8,154.55,167.12,4,0,48,2662,1,3
1,29,1,0,0,1,3,41,0,2,1,1,1,2,0,111.15,4507.15,5760.93,5,0,32,5038,0,2
1,26,1,0,0,0,0,20,0,2,1,1,1,0,2,98.55,2031.95,2496.35,3,0,42,3300,0,0
1,24,1,0,0,1,3,1,5,1,0,0,0,0,0,50.05,50.05,93.1,4,0,61,5523,0,3
1,45,0,0,0,0,0,23,0,3,0,0,0,0,0,20.85,473.9,1286.26,5,0,53,4263,1,0
1,51,0,0,1,1,3,8,5,3,0,0,0,0,2,19.35,152.6,431.56,3,0,58,5416,2,3
1,56,0,0,0,0,0,18,0,1,0,1,0,0,2,69.5,1199.4,1419.18,3,0,24,4466,2,0
1,56,0,0,0,0,0,31,0,2,0,1,1,0,0,94.5,2979.2,4402.72,3,0,42,3949,2,2
1,20,1,0,1,1,1,29,0,3,0,0,0,0,2,20.65,654.85,1369.41,3,0,72,4667,0,2
0,54,0,0,1,0,0,36,0,2,1,0,1,2,1,106.05,3834.4,4577.04,3,0,25,4505,2,2
1,53,0,0,1,0,0,42,0,2,1,1,1,1,0,108.3,4586.15,6369.05,3,0,63,5106,2,2
0,38,0,0,0,0,0,60,0,2,0,1,1,2,0,99.65,5941.05,6949.65,4,0,41,4616,1,1
1,42,0,0,1,0,0,22,0,2,1,1,0,0,1,95.9,2234.95,3018.59,3,0,56,3207,1,0
1,47,0,0,1,0,0,36,0,3,0,0,0,1,2,20.0,666.75,1450.47,3,0,60,4175,2,2
1,40,0,0,0,0,0,9,5,0,1,0,1,0,1,64.95,547.8,795.57,3,0,66,3013,1,3
1,28,1,0,1,1,1,1,0,2,0,0,0,0,1,74.6,74.6,117.59,5,0,22,5494,0,3
1,39,0,0,1,1,3,12,4,0,0,0,0,0,0,49.2,571.15,766.11,3,0,37,3582,1,3
0,37,0,0,0,0,0,23,4,1,1,1,1,1,1,73.75,1756.6,2562.29,3,0,28,3483,1,0
1,35,0,0,0,0,0,62,0,2,0,0,1,1,0,92.3,5731.45,7241.15,4,0,58,6468,1,1
0,42,0,0,0,0,0,8,0,3,0,0,0,0,1,19.2,156.85,271.41,3,0,42,2879,1,3
1,46,0,0,1,0,0,31,0,2,0,1,0,0,1,88.65,2683.2,3606.07,4,0,48,4821,2,2
1,54,0,0,1,1,2,45,0,2,0,0,1,0,0,95.95,4456.65,5460.6,5,0,63,5322,2,2
1,35,0,0,0,0,0,2,0,3,0,0,0,0,1,20.25,36.8,68.46,4,0,59,5736,1,3
0,58,0,0,0,0,0,44,0,0,0,1,1,1,0,49.05,2265.0,2265.0,5,0,68,3910,2,2
1,41,0,0,0,0,0,39,0,1,1,0,0,1,1,35.55,1309.15,1309.15,3,0,76,3752,1,2
1,53,0,0,1,0,0,72,1,1,1,1,1,2,1,65.1,4754.3,4754.3,4,0,30,4969,2,1
0,50,0,0,1,0,0,51,0,1,1,0,1,1,1,69.75,3562.5,4477.95,3,0,50,5628,2,1
0,49,0,0,0,0,0,56,0,2,0,1,1,1,0,106.8,5914.4,7760.48,3,0,49,6161,2,1
1,32,0,0,0,0,0,1,0,1,0,0,0,0,1,51.25,51.25,90.55,4,0,57,4483,1,3
0,30,0,0,1,0,0,23,4,1,1,0,0,1,1,57.75,1282.85,1579.09,3,0,22,3794,0,0
0,21,1,0,0,0,0,1,0,3,0,0,0,0,1,19.55,19.55,24.65,3,0,31,5750,0,3
1,20,1,0,0,0,0,11,4,2,0,0,0,0,0,79.5,795.65,888.93,4,0,57,2278,0,3
0,41,0,0,1,1,1,52,0,2,0,0,1,0,0,98.15,4993.4,6610.08,4,0,48,5123,1,1
1,19,1,0,0,0,0,3,0,3,0,0,0,0,0,20.25,61.45,66.16,5,0,42,4050,0,3
0,29,1,0,1,1,2,51,0,2,0,0,0,0,0,79.15,4018.55,4147.58,3,0,64,6321,0,1
0,64,0,0,0,0,0,37,3,0,0,0,1,0,1,40.2,1478.85,1478.85,5,0,20,5924,3,2
1,59,0,0,0,0,0,13,4,3,0,0,0,2,1,19.95,243.65,487.14,4,0,63,2884,2,0
1,29,1,0,1,0,0,49,0,0,0,0,0,1,0,55.35,2633.95,4701.26,3,0,26,5601,0,1
0,19,1,0,0,0,0,18,4,2,0,0,0,0,0,71.1,1247.75,1447.43,5,0,28,4911,0,0
1,42,0,0,1,0,0,68,1,0,0,1,1,2,0,54.1,3794.5,3794.5,3,0,30,4601,1,1
1,27,1,0,0,0,0,54,0,3,0,0,0,2,1,19.65,1008.7,2397.58,5,0,70,5708,0,1
1,22,1,0,1,0,0,71,1,1,1,0,1,2,1,80.4,5727.15,7007.99,3,0,20,5228,0,1
0,56,0,0,1,1,1,67,1,3,0,0,0,2,0,19.25,1372.9,4639.15,4,0,61,5154,2,1
0,46,0,0,1,1,3,14,4,2,0,1,0,0,0,84.8,1203.9,1576.02,3,0,80,2452,2,0
0,48,0,0,0,1,1,63,0,3,0,0,0,2,1,19.5,1215.1,2747.26,5,0,44,4370,2,1
0,36,0,0,0,0,0,41,0,1,1,0,1,1,0,68.6,2877.05,4391.18,4,0,34,4572,1,2
0,46,0,0,1,0,0,17,4,2,0,1,1,0,0,92.6,1579.7,1736.44,4,0,32,4756,2,0
1,28,1,0,1,0,0,56,0,2,0,1,1,1,0,100.55,5514.95,8141.35,3,0,61,4847,0,1
0,49,0,0,0,0,0,5,0,3,0,0,0,0,1,20.55,96.1,218.75,3,0,23,5967,2,3
0,28,1,0,1,0,0,3,0,3,0,0,0,0,1,19.6,55.25,180.95,3,0,29,2941,0,3
1,42,0,0,0,0,0,37,3,1,1,0,0,1,0,67.45,2443.3,2925.78,3,0,37,5042,1,2
1,44,0,0,0,0,0,8,0,1,0,0,0,0,1,43.55,335.4,401.56,5,0,60,3266,1,3
0,40,0,0,0,0,0,63,2,2,1,1,1,0,1,109.85,7002.95,8200.58,5,0,66,5775,1,1
0,61,0,0,1,1,1,7,0,3,0,0,0,0,1,20.65,158.95,194.02,3,0,74,4058,3,3
0,52,0,0,0,0,0,3,0,2,0,1,1,0,0,95.4,293.15,344.18,3,0,70,2813,2,3
1,19,1,0,1,1,1,72,1,3,0,0,0,2,0,21.0,1493.75,1904.15,5,0,71,4974,0,1
0,57,0,0,0,0,0,19,4,0,0,0,1,0,0,56.2,1093.4,1857.58,5,0,38,3384,2,0
0,60,0,0,1,0,0,59,2,3,0,0,0,2,0,18.4,1057.85,2650.26,4,0,20,4375,2,1
0,62,0,0,1,1,1,35,3,3,0,0,0,0,0,25.75,882.55,1749.15,5,0,49,4194,3,2
1,64,0,0,0,0,0,14,4,3,0,0,0,0,1,19.6,300.4,419.96,4,0,40,2847,3,0
0,29,1,0,1,1,2,69,1,3,0,0,0,2,1,19.8,1436.95,2015.86,5,0,36,5423,0,1
1,64,0,0,1,0,0,69,1,0,1,1,0,2,0,75.75,5388.15,8446.92,4,0,75,5839,3,1
0,56,0,0,1,0,0,72,1,0,1,1,1,2,0,78.95,5730.15,7605.03,5,0,76,5050,2,1
0,61,0,0,1,1,1,4,0,0,0,0,0,0,0,50.3,217.1,395.66,3,0,73,3147,3,3
1,30,0,0,1,1,2,63,2,2,0,0,0,0,1,80.3,4896.35,6125.79,4,0,66,5157,0,1
1,52,0,0,0,0,0,72,1,3,0,0,0,2,0,19.85,1434.1,1681.06,5,0,22,4790,2,1
0,42,0,0,0,0,0,46,2,3,0,0,0,2,0,21.1,937.1,2444.98,5,0,37,4791,1,2
1,53,0,0,1,0,0,30,3,1,0,0,0,0,1,50.0,1474.9,2169.7,4,0,29,4715,2,2
1,52,0,0,0,0,0,63,2,2,0,1,1,2,0,104.75,6536.5,9607.75,5,0,30,5882,2,1
0,53,0,0,0,0,0,60,2,3,0,0,0,2,0,19.85,1128.1,2995.3,4,0,58,6213,2,1
1,26,1,0,1,1,3,25,3,2,1,1,0,0,0,85.9,2199.05,2493.8,3,0,79,3153,0,2
1,61,0,0,0,0,0,22,4,3,0,0,0,2,1,25.25,566.5,671.88,4,0,61,3403,3,0
0,58,0,0,1,0,0,31,3,1,1,1,1,2,0,80.55,2471.6,3355.72,4,0,24,3491,2,2
0,64,0,0,1,1,5,39,3,2,1,0,0,0,0,81.5,3107.3,4693.82,5,0,25,2042,3,2
1,31,0,0,0,0,0,26,3,3,0,0,0,0,1,20.9,518.3,1343.28,3,0,51,5895,1,2
1,54,0,0,0,0,0,12,4,1,1,0,0,0,0,67.25,832.3,1381.9,3,0,56,4334,2,3
0,52,0,0,0,0,0,2,0,3,0,0,0,0,1,20.35,45.3,97.14,3,0,61,5994,2,3
1,40,0,0,0,0,0,39,3,1,1,1,0,1,0,45.05,1790.6,1790.6,3,0,61,4003,1,2
0,37,0,0,1,1,1,7,0,0,1,0,0,0,1,34.65,246.6,246.6,3,0,45,5996,1,3
0,39,0,0,0,0,0,55,2,2,0,0,0,0,0,81.55,4509.5,5738.2,3,0,80,5167,1,1
1,43,0,0,1,0,0,72,0,0,0,1,1,2,0,75.4,5480.25,8515.77,3,0,35,4171,1,1
0,62,0,0,1,0,0,10,4,0,0,1,1,0,1,67.8,653.15,1023.95,5,0,79,2709,3,3
0,24,1,0,1,1,3,15,4,0,0,0,0,0,0,46.3,639.45,1003.5,5,0,68,3103,0,0
0,48,0,0,1,1,1,23,4,3,0,0,0,2,0,20.4,478.75,1389.32,4,0,33,4698,2,0
1,46,0,0,0,1,3,1,0,3,0,0,0,0,1,20.05,20.05,27.71,3,0,27,4221,2,3
1,23,1,0,1,1,2,47,2,2,0,0,1,1,0,96.1,4391.45,5124.18,3,0,68,5793,0,2
0,36,0,0,0,0,0,15,0,3,0,0,0,1,1,19.65,270.6,624.0,5,0,34,4818,1,0
1,39,0,0,0,0,0,21,0,1,1,0,0,0,1,36.0,780.15,780.15,4,0,64,3378,1,0
0,62,0,0,1,0,0,56,2,1,0,1,0,1,0,65.2,3512.15,5736.47,3,0,26,4775,3,1
0,28,1,0,1,1,1,6,5,0,0,0,0,0,1,48.95,273.25,422.23,3,0,30,3061,0,3
1,30,0,0,1,0,0,42,2,0,1,1,1,1,1,80.45,3375.9,4102.92,3,0,62,4397,0,2
0,55,0,0,1,1,3,68,0,2,1,1,1,2,0,109.05,7508.55,8761.11,4,0,80,6391,2,1
1,59,0,0,1,1,3,48,2,3,0,0,0,2,0,26.3,1245.05,2240.09,3,0,72,2111,2,2
0,31,0,0,1,1,3,63,2,3,0,0,0,2,0,19.35,1263.85,3899.77,4,0,23,4566,1,1
1,24,1,0,0,0,0,17,0,3,0,0,0,0,1,21.1,385.55,963.89,3,0,78,2842,0,0
1,41,0,0,1,1,1,4,5,3,0,0,0,0,1,18.85,84.2,240.36,4,0,63,5279,1,3
0,51,0,0,0,1,3,62,2,3,0,0,0,2,0,26.0,1638.7,1814.16,3,0,46,4535,2,1
0,45,0,0,1,0,0,2,5,2,0,0,0,0,0,70.35,120.25,155.65,3,0,39,4917,1,3
1,33,0,0,1,0,0,48,2,2,0,1,0,2,0,96.9,4473.45,4766.25,4,0,38,2613,1,2
1,53,0,0,1,0,0,27,3,3,0,0,0,2,0,19.55,520.55,1713.68,4,0,44,4430,2,2
0,28,1,0,1,0,0,70,0,1,1,1,1,2,0,80.4,5717.85,8502.45,5,0,28,6367,0,1
1,44,0,0,1,0,0,46,2,2,0,1,0,1,0,94.65,4312.5,4778.48,4,0,79,4120,1,2
1,35,0,0,1,1,2,69,0,2,0,1,0,1,1,95.75,6511.25,9440.3,4,0,74,5561,1,1
1,34,0,0,0,0,0,65,2,3,0,0,0,2,1,19.55,1218.65,4124.15,5,0,76,4309,1,1
